event_id,shipment_id,event_timestamp,location,latitude,longitude,event_type,status
EVT000037595,SHP0008396,2026-07-20 21:03:00,Bengaluru,12.908661,77.549979,ORDER_CREATED,Order Created
EVT000037596,SHP0008396,2026-07-21 13:03:00,Mumbai,19.11329,72.908654,PICKED_UP,Picked Up
EVT000037597,SHP0008396,2026-07-22 09:03:00,Chennai,13.065696,80.252504,AT_WAREHOUSE,At Warehouse
EVT000037598,SHP0008396,2026-07-23 03:03:00,Hyderabad,17.390427,78.551895,IN_TRANSIT,In Transit
EVT000037599,SHP0008396,2026-07-22 09:03:00,Hyderabad,17.368875,78.487485,OUT_FOR_DELIVERY,Out For Delivery
EVT000037600,SHP0008397,2026-02-28 11:51:00,Mumbai,19.090943,72.878325,ORDER_CREATED,Order Created
EVT000037601,SHP0008397,2026-02-28 18:51:00,Bengaluru,12.936363,77.558223,PICKED_UP,Picked Up
EVT000037602,SHP0008397,2026-03-01 09:51:00,Chennai,13.080604,80.283988,AT_WAREHOUSE,At Warehouse
EVT000037603,SHP0008398,2026-06-25 17:46:00,Mumbai,19.040344,72.899071,ORDER_CREATED,Order Created
EVT000037604,SHP0008398,2026-06-26 08:46:00,Bengaluru,12.998006,77.595047,PICKED_UP,Picked Up
EVT000037605,SHP0008398,2026-06-26 13:46:00,Chennai,13.051622,80.27941,AT_WAREHOUSE,At Warehouse
EVT000037606,SHP0008398,2026-06-27 02:46:00,Hyderabad,17.335208,78.458579,IN_TRANSIT,In Transit
EVT000037607,SHP0008399,2026-02-02 14:08:00,Ahmedabad,23.039889,72.558265,ORDER_CREATED,Order Created
EVT000037608,SHP0008399,2026-02-03 05:08:00,Mumbai,19.069391,72.817517,PICKED_UP,Picked Up
EVT000037609,SHP0008399,2026-02-03 08:08:00,Bengaluru,12.966681,77.600148,AT_WAREHOUSE,At Warehouse
EVT000037610,SHP0008400,2026-09-05 02:43:00,Chennai,13.02265,80.241793,ORDER_CREATED,Order Created
EVT000037611,SHP0008400,2026-09-05 16:43:00,Mumbai,19.086875,72.899214,PICKED_UP,Picked Up
EVT000037612,SHP0008400,2026-09-06 00:43:00,Bengaluru,12.97855,77.605694,AT_WAREHOUSE,At Warehouse
EVT000037613,SHP0008400,2026-09-07 02:43:00,Hyderabad,17.420252,78.480468,IN_TRANSIT,In Transit
EVT000037614,SHP0008400,2026-09-07 22:43:00,Hyderabad,17.340535,78.461979,OUT_FOR_DELIVERY,Out For Delivery
EVT000037615,SHP0008400,2026-09-08 00:43:00,Hyderabad,17.379094,78.482458,DELIVERED,Delivered
EVT000037616,SHP0008401,2026-09-01 08:28:00,Hyderabad,17.396536,78.473022,ORDER_CREATED,Order Created
EVT000037617,SHP0008401,2026-09-01 23:28:00,Mumbai,19.028465,72.932437,PICKED_UP,Picked Up
EVT000037618,SHP0008401,2026-09-02 02:28:00,Bengaluru,12.989511,77.586167,AT_WAREHOUSE,At Warehouse
EVT000037619,SHP0008401,2026-09-03 17:28:00,Chennai,13.041012,80.26538,IN_TRANSIT,In Transit
EVT000037620,SHP0008402,2026-05-30 10:04:00,Chennai,13.069144,80.26204,ORDER_CREATED,Order Created
EVT000037621,SHP0008402,2026-05-30 18:04:00,Mumbai,19.099058,72.850617,PICKED_UP,Picked Up
EVT000037622,SHP0008402,2026-05-31 14:04:00,Bengaluru,12.961678,77.653432,AT_WAREHOUSE,At Warehouse
EVT000037623,SHP0008402,2026-05-31 10:04:00,Hyderabad,17.415116,78.469381,IN_TRANSIT,In Transit
EVT000037624,SHP0008402,2026-05-31 10:04:00,Hyderabad,17.350944,78.48856,OUT_FOR_DELIVERY,Out For Delivery
EVT000037625,SHP0008403,2026-05-04 14:42:00,Bengaluru,12.989333,77.598278,ORDER_CREATED,Order Created
EVT000037626,SHP0008403,2026-05-04 22:42:00,Mumbai,19.077254,72.896454,PICKED_UP,Picked Up
EVT000037627,SHP0008403,2026-05-05 12:42:00,Chennai,13.112895,80.286594,AT_WAREHOUSE,At Warehouse
EVT000037628,SHP0008403,2026-05-05 17:42:00,Hyderabad,17.429811,78.527448,IN_TRANSIT,In Transit
EVT000037629,SHP0008404,2026-04-28 10:28:00,Bengaluru,12.981992,77.5731,ORDER_CREATED,Order Created
EVT000037630,SHP0008404,2026-04-29 02:28:00,Mumbai,19.133902,72.848809,PICKED_UP,Picked Up
EVT000037631,SHP0008404,2026-04-29 06:28:00,Chennai,13.078232,80.28832,AT_WAREHOUSE,At Warehouse
EVT000037632,SHP0008404,2026-04-29 07:28:00,Hyderabad,17.376614,78.502977,IN_TRANSIT,In Transit
EVT000037633,SHP0008404,2026-05-01 02:28:00,Hyderabad,17.316274,78.489098,OUT_FOR_DELIVERY,Out For Delivery
EVT000037634,SHP0008405,2026-03-16 03:54:00,Chennai,13.089119,80.250953,ORDER_CREATED,Order Created
EVT000037635,SHP0008405,2026-03-16 22:54:00,Mumbai,19.051759,72.871864,PICKED_UP,Picked Up
EVT000037636,SHP0008405,2026-03-17 03:54:00,Bengaluru,12.979111,77.52939,AT_WAREHOUSE,At Warehouse
EVT000037637,SHP0008405,2026-03-18 03:54:00,Hyderabad,17.359865,78.508372,IN_TRANSIT,In Transit
EVT000037638,SHP0008406,2026-06-28 23:03:00,Bengaluru,13.001886,77.685837,ORDER_CREATED,Order Created
EVT000037639,SHP0008406,2026-06-29 05:03:00,Mumbai,19.088593,72.891019,PICKED_UP,Picked Up
EVT000037640,SHP0008406,2026-06-29 19:03:00,Chennai,13.056068,80.287358,AT_WAREHOUSE,At Warehouse
EVT000037641,SHP0008406,2026-06-30 05:03:00,Hyderabad,17.393452,78.474867,IN_TRANSIT,In Transit
EVT000037642,SHP0008406,2026-07-01 07:03:00,Hyderabad,17.417885,78.470791,OUT_FOR_DELIVERY,Out For Delivery
EVT000037643,SHP0008407,2026-01-25 07:12:00,Chennai,13.049999,80.270642,ORDER_CREATED,Order Created
EVT000037644,SHP0008407,2026-01-26 00:12:00,Mumbai,19.096262,72.871659,PICKED_UP,Picked Up
EVT000037645,SHP0008407,2026-01-26 21:12:00,Bengaluru,12.986189,77.595504,AT_WAREHOUSE,At Warehouse
EVT000037646,SHP0008407,2026-01-27 01:12:00,Hyderabad,17.384129,78.463318,IN_TRANSIT,In Transit
EVT000037647,SHP0008407,2026-01-28 03:12:00,Hyderabad,17.375334,78.510581,OUT_FOR_DELIVERY,Out For Delivery
EVT000037648,SHP0008408,2026-09-17 14:36:00,Hyderabad,17.403904,78.500979,ORDER_CREATED,Order Created
EVT000037649,SHP0008408,2026-09-18 00:36:00,Mumbai,19.056281,72.881125,PICKED_UP,Picked Up
EVT000037650,SHP0008408,2026-09-18 22:36:00,Bengaluru,12.999411,77.571459,AT_WAREHOUSE,At Warehouse
EVT000037651,SHP0008408,2026-09-18 20:36:00,Chennai,13.11381,80.282708,IN_TRANSIT,In Transit
EVT000037652,SHP0008409,2026-05-11 12:39:00,New Delhi,28.640937,77.208542,ORDER_CREATED,Order Created
EVT000037653,SHP0008409,2026-05-12 07:39:00,Mumbai,19.056127,72.922397,PICKED_UP,Picked Up
EVT000037654,SHP0008409,2026-05-12 14:39:00,Bengaluru,12.971511,77.598032,AT_WAREHOUSE,At Warehouse
EVT000037655,SHP0008410,2026-03-21 22:47:00,Bengaluru,12.933301,77.590451,ORDER_CREATED,Order Created
EVT000037656,SHP0008410,2026-03-22 14:47:00,Mumbai,19.06044,72.889138,PICKED_UP,Picked Up
EVT000037657,SHP0008410,2026-03-22 10:47:00,Chennai,13.129787,80.262146,AT_WAREHOUSE,At Warehouse
EVT000037658,SHP0008411,2026-05-31 15:42:00,Bengaluru,12.944603,77.596574,ORDER_CREATED,Order Created
EVT000037659,SHP0008411,2026-06-01 02:42:00,Mumbai,19.029209,72.895586,PICKED_UP,Picked Up
EVT000037660,SHP0008411,2026-06-01 05:42:00,Chennai,13.047205,80.279328,AT_WAREHOUSE,At Warehouse
EVT000037661,SHP0008411,2026-06-03 00:42:00,Hyderabad,17.377615,78.464304,IN_TRANSIT,In Transit
EVT000037662,SHP0008411,2026-06-02 03:42:00,Hyderabad,17.396694,78.474347,OUT_FOR_DELIVERY,Out For Delivery
EVT000037663,SHP0008411,2026-06-03 18:42:00,Hyderabad,17.350487,78.51385,DELIVERED,Delivered
EVT000037664,SHP0008412,2026-05-23 07:49:00,Bengaluru,12.961897,77.59543,ORDER_CREATED,Order Created
EVT000037665,SHP0008412,2026-05-24 02:49:00,Mumbai,19.126887,72.891146,PICKED_UP,Picked Up
EVT000037666,SHP0008412,2026-05-24 11:49:00,Chennai,13.082409,80.258378,AT_WAREHOUSE,At Warehouse
EVT000037667,SHP0008412,2026-05-24 22:49:00,Hyderabad,17.411215,78.525824,IN_TRANSIT,In Transit
EVT000037668,SHP0008412,2026-05-25 23:49:00,Hyderabad,17.331206,78.503057,OUT_FOR_DELIVERY,Out For Delivery
EVT000037669,SHP0008412,2026-05-24 18:49:00,Hyderabad,17.450874,78.501087,DELIVERED,Delivered
EVT000037670,SHP0008413,2026-06-16 11:26:00,Bengaluru,12.966514,77.602416,ORDER_CREATED,Order Created
EVT000037671,SHP0008413,2026-06-17 01:26:00,Mumbai,19.058135,72.831212,PICKED_UP,Picked Up
EVT000037672,SHP0008413,2026-06-17 07:26:00,Chennai,13.018562,80.249272,AT_WAREHOUSE,At Warehouse
EVT000037673,SHP0008413,2026-06-18 02:26:00,Hyderabad,17.405132,78.488849,IN_TRANSIT,In Transit
EVT000037674,SHP0008414,2026-07-03 00:03:00,Hyderabad,17.395562,78.476564,ORDER_CREATED,Order Created
EVT000037675,SHP0008414,2026-07-03 06:03:00,Mumbai,19.003923,72.910734,PICKED_UP,Picked Up
EVT000037676,SHP0008414,2026-07-03 16:03:00,Bengaluru,12.954333,77.569962,AT_WAREHOUSE,At Warehouse
EVT000037677,SHP0008414,2026-07-05 00:03:00,Chennai,13.095939,80.292167,IN_TRANSIT,In Transit
EVT000037678,SHP0008414,2026-07-04 16:03:00,Chennai,13.117796,80.274916,OUT_FOR_DELIVERY,Out For Delivery
EVT000037679,SHP0008415,2026-03-11 11:19:00,Bengaluru,12.995372,77.571399,ORDER_CREATED,Order Created
EVT000037680,SHP0008415,2026-03-11 17:19:00,Mumbai,19.119967,72.864596,PICKED_UP,Picked Up
EVT000037681,SHP0008415,2026-03-12 07:19:00,Chennai,13.067277,80.297642,AT_WAREHOUSE,At Warehouse
EVT000037682,SHP0008415,2026-03-13 05:19:00,Hyderabad,17.391158,78.50092,IN_TRANSIT,In Transit
EVT000037683,SHP0008416,2026-09-19 21:07:00,Bengaluru,12.926756,77.574496,ORDER_CREATED,Order Created
EVT000037684,SHP0008416,2026-09-20 16:07:00,Mumbai,19.098229,72.8663,PICKED_UP,Picked Up
EVT000037685,SHP0008416,2026-09-20 17:07:00,Chennai,13.08201,80.229836,AT_WAREHOUSE,At Warehouse
EVT000037686,SHP0008416,2026-09-22 03:07:00,Hyderabad,17.355264,78.450203,IN_TRANSIT,In Transit
EVT000037687,SHP0008416,2026-09-21 21:07:00,Hyderabad,17.401646,78.505311,OUT_FOR_DELIVERY,Out For Delivery
EVT000037688,SHP0008416,2026-09-22 04:07:00,Hyderabad,17.358344,78.511316,DELIVERED,Delivered
EVT000037689,SHP0008417,2026-03-16 05:23:00,New Delhi,28.605435,77.219137,ORDER_CREATED,Order Created
EVT000037690,SHP0008417,2026-03-16 16:23:00,Mumbai,19.080494,72.891497,PICKED_UP,Picked Up
EVT000037691,SHP0008417,2026-03-16 17:23:00,Bengaluru,12.986144,77.548915,AT_WAREHOUSE,At Warehouse
EVT000037692,SHP0008417,2026-03-17 11:23:00,Chennai,13.094802,80.277391,IN_TRANSIT,In Transit
EVT000037693,SHP0008417,2026-03-17 13:23:00,Hyderabad,17.401578,78.489946,OUT_FOR_DELIVERY,Out For Delivery
EVT000037694,SHP0008417,2026-03-19 08:23:00,Hyderabad,17.427847,78.507094,DELIVERED,Delivered
EVT000037695,SHP0008418,2026-01-18 17:17:00,Ahmedabad,23.029997,72.582017,ORDER_CREATED,Order Created
EVT000037696,SHP0008418,2026-01-19 12:17:00,Mumbai,19.056749,72.857856,PICKED_UP,Picked Up
EVT000037697,SHP0008418,2026-01-19 05:17:00,Bengaluru,12.887531,77.612084,AT_WAREHOUSE,At Warehouse
EVT000037698,SHP0008418,2026-01-19 20:17:00,Chennai,13.077258,80.278476,IN_TRANSIT,In Transit
EVT000037699,SHP0008419,2026-01-06 05:30:00,Bengaluru,12.977731,77.577547,ORDER_CREATED,Order Created
EVT000037700,SHP0008419,2026-01-06 14:30:00,Mumbai,19.089669,72.845723,PICKED_UP,Picked Up
EVT000037701,SHP0008419,2026-01-06 19:30:00,Chennai,13.058083,80.298819,AT_WAREHOUSE,At Warehouse
EVT000037702,SHP0008420,2026-01-02 04:54:00,Mumbai,19.04662,72.874013,ORDER_CREATED,Order Created
EVT000037703,SHP0008420,2026-01-02 11:54:00,Bengaluru,12.96867,77.577872,PICKED_UP,Picked Up
EVT000037704,SHP0008420,2026-01-03 00:54:00,Chennai,13.085689,80.287545,AT_WAREHOUSE,At Warehouse
EVT000037705,SHP0008420,2026-01-03 22:54:00,Hyderabad,17.3987,78.504713,IN_TRANSIT,In Transit
EVT000037706,SHP0008421,2026-04-14 04:25:00,New Delhi,28.618674,77.1812,ORDER_CREATED,Order Created
EVT000037707,SHP0008421,2026-04-14 20:25:00,Mumbai,19.102823,72.908206,PICKED_UP,Picked Up
EVT000037708,SHP0008421,2026-04-15 08:25:00,Bengaluru,12.968124,77.612528,AT_WAREHOUSE,At Warehouse
EVT000037709,SHP0008421,2026-04-16 10:25:00,Chennai,13.090984,80.290885,IN_TRANSIT,In Transit
EVT000037710,SHP0008422,2026-08-26 20:23:00,New Delhi,28.627744,77.185915,ORDER_CREATED,Order Created
EVT000037711,SHP0008422,2026-08-27 02:23:00,Mumbai,19.095993,72.891322,PICKED_UP,Picked Up
EVT000037712,SHP0008422,2026-08-27 12:23:00,Bengaluru,12.918903,77.57877,AT_WAREHOUSE,At Warehouse
EVT000037713,SHP0008422,2026-08-28 17:23:00,Chennai,13.069742,80.253648,IN_TRANSIT,In Transit
EVT000037714,SHP0008422,2026-08-29 12:23:00,Hyderabad,17.425645,78.463894,OUT_FOR_DELIVERY,Out For Delivery
EVT000037715,SHP0008422,2026-08-29 23:23:00,Hyderabad,17.341618,78.485342,DELIVERED,Delivered
EVT000037716,SHP0008423,2026-03-22 03:14:00,Ahmedabad,23.058343,72.575808,ORDER_CREATED,Order Created
EVT000037717,SHP0008423,2026-03-22 18:14:00,Mumbai,19.091919,72.837604,PICKED_UP,Picked Up
EVT000037718,SHP0008423,2026-03-23 11:14:00,Bengaluru,12.974174,77.624222,AT_WAREHOUSE,At Warehouse
EVT000037719,SHP0008424,2026-07-15 07:58:00,New Delhi,28.655534,77.203569,ORDER_CREATED,Order Created
EVT000037720,SHP0008424,2026-07-15 22:58:00,Mumbai,19.075122,72.927553,PICKED_UP,Picked Up
EVT000037721,SHP0008424,2026-07-16 01:58:00,Bengaluru,12.96237,77.5553,AT_WAREHOUSE,At Warehouse
EVT000037722,SHP0008424,2026-07-16 07:58:00,Chennai,13.106704,80.229027,IN_TRANSIT,In Transit
EVT000037723,SHP0008425,2026-02-05 18:16:00,Hyderabad,17.319332,78.446688,ORDER_CREATED,Order Created
EVT000037724,SHP0008425,2026-02-06 05:16:00,Mumbai,19.123722,72.936035,PICKED_UP,Picked Up
EVT000037725,SHP0008425,2026-02-06 22:16:00,Bengaluru,12.986004,77.586929,AT_WAREHOUSE,At Warehouse
EVT000037726,SHP0008425,2026-02-07 09:16:00,Chennai,13.062609,80.269016,IN_TRANSIT,In Transit
EVT000037727,SHP0008425,2026-02-08 22:16:00,Chennai,13.033834,80.285465,OUT_FOR_DELIVERY,Out For Delivery
EVT000037728,SHP0008425,2026-02-08 11:16:00,Chennai,13.026911,80.288618,DELIVERED,Delivered
EVT000037729,SHP0008426,2026-01-11 08:04:00,Bengaluru,12.976913,77.632725,ORDER_CREATED,Order Created
EVT000037730,SHP0008426,2026-01-11 19:04:00,Mumbai,19.115078,72.898701,PICKED_UP,Picked Up
EVT000037731,SHP0008426,2026-01-12 12:04:00,Chennai,13.027835,80.27405,AT_WAREHOUSE,At Warehouse
EVT000037732,SHP0008426,2026-01-12 02:04:00,Hyderabad,17.36503,78.467857,IN_TRANSIT,In Transit
EVT000037733,SHP0008426,2026-01-13 04:04:00,Hyderabad,17.39323,78.457789,OUT_FOR_DELIVERY,Out For Delivery
EVT000037734,SHP0008427,2026-08-20 20:37:00,Ahmedabad,22.991554,72.633509,ORDER_CREATED,Order Created
EVT000037735,SHP0008427,2026-08-21 13:37:00,Mumbai,19.099184,72.870803,PICKED_UP,Picked Up
EVT000037736,SHP0008427,2026-08-22 06:37:00,Bengaluru,12.937321,77.590634,AT_WAREHOUSE,At Warehouse
EVT000037737,SHP0008427,2026-08-21 23:37:00,Chennai,13.068871,80.286939,IN_TRANSIT,In Transit
EVT000037738,SHP0008427,2026-08-23 16:37:00,Hyderabad,17.361993,78.573806,OUT_FOR_DELIVERY,Out For Delivery
EVT000037739,SHP0008427,2026-08-24 09:37:00,Hyderabad,17.451054,78.505975,DELIVERED,Delivered
EVT000037740,SHP0008428,2026-02-19 09:20:00,Bengaluru,12.981653,77.506156,ORDER_CREATED,Order Created
EVT000037741,SHP0008428,2026-02-19 15:20:00,Mumbai,19.132095,72.877151,PICKED_UP,Picked Up
EVT000037742,SHP0008428,2026-02-20 19:20:00,Chennai,13.055094,80.281905,AT_WAREHOUSE,At Warehouse
EVT000037743,SHP0008428,2026-02-21 12:20:00,Hyderabad,17.422955,78.500281,IN_TRANSIT,In Transit
EVT000037744,SHP0008428,2026-02-20 21:20:00,Hyderabad,17.386036,78.541452,OUT_FOR_DELIVERY,Out For Delivery
EVT000037745,SHP0008428,2026-02-20 20:20:00,Hyderabad,17.372719,78.449108,DELIVERED,Delivered
EVT000037746,SHP0008429,2026-08-02 08:37:00,Bengaluru,13.005852,77.591376,ORDER_CREATED,Order Created
EVT000037747,SHP0008429,2026-08-02 23:37:00,Mumbai,19.095966,72.848354,PICKED_UP,Picked Up
EVT000037748,SHP0008429,2026-08-03 02:37:00,Chennai,13.093703,80.258922,AT_WAREHOUSE,At Warehouse
EVT000037749,SHP0008430,2026-03-06 23:05:00,New Delhi,28.596619,77.22839,ORDER_CREATED,Order Created
EVT000037750,SHP0008430,2026-03-07 06:05:00,Mumbai,19.051409,72.818914,PICKED_UP,Picked Up
EVT000037751,SHP0008430,2026-03-08 07:05:00,Bengaluru,12.934839,77.570051,AT_WAREHOUSE,At Warehouse
EVT000037752,SHP0008430,2026-03-08 20:05:00,Chennai,13.073538,80.2134,IN_TRANSIT,In Transit
EVT000037753,SHP0008430,2026-03-08 19:05:00,Hyderabad,17.409009,78.467703,OUT_FOR_DELIVERY,Out For Delivery
EVT000037754,SHP0008430,2026-03-10 12:05:00,Hyderabad,17.450927,78.502826,DELIVERED,Delivered
EVT000037755,SHP0008431,2026-05-07 01:33:00,Hyderabad,17.395445,78.464964,ORDER_CREATED,Order Created
EVT000037756,SHP0008431,2026-05-07 19:33:00,Mumbai,19.064344,72.932701,PICKED_UP,Picked Up
EVT000037757,SHP0008431,2026-05-08 03:33:00,Bengaluru,12.940081,77.592552,AT_WAREHOUSE,At Warehouse
EVT000037758,SHP0008431,2026-05-09 07:33:00,Chennai,13.109187,80.296749,IN_TRANSIT,In Transit
EVT000037759,SHP0008431,2026-05-08 01:33:00,Chennai,13.116867,80.265865,OUT_FOR_DELIVERY,Out For Delivery
EVT000037760,SHP0008431,2026-05-10 09:33:00,Chennai,13.151324,80.233327,DELIVERED,Delivered
EVT000037761,SHP0008432,2026-01-06 21:51:00,Bengaluru,12.967726,77.608306,ORDER_CREATED,Order Created
EVT000037762,SHP0008432,2026-01-07 16:51:00,Mumbai,19.102823,72.916273,PICKED_UP,Picked Up
EVT000037763,SHP0008432,2026-01-08 03:51:00,Chennai,13.086775,80.222758,AT_WAREHOUSE,At Warehouse
EVT000037764,SHP0008433,2026-04-17 16:39:00,Mumbai,19.086036,72.878347,ORDER_CREATED,Order Created
EVT000037765,SHP0008433,2026-04-18 07:39:00,Bengaluru,12.939453,77.592855,PICKED_UP,Picked Up
EVT000037766,SHP0008433,2026-04-18 18:39:00,Chennai,13.057354,80.278147,AT_WAREHOUSE,At Warehouse
EVT000037767,SHP0008433,2026-04-18 22:39:00,Hyderabad,17.376415,78.528906,IN_TRANSIT,In Transit
EVT000037768,SHP0008433,2026-04-19 08:39:00,Hyderabad,17.29242,78.51342,OUT_FOR_DELIVERY,Out For Delivery
EVT000037769,SHP0008434,2026-07-27 01:05:00,Chennai,13.05944,80.26035,ORDER_CREATED,Order Created
EVT000037770,SHP0008434,2026-07-27 14:05:00,Mumbai,19.077279,72.883967,PICKED_UP,Picked Up
EVT000037771,SHP0008434,2026-07-27 17:05:00,Bengaluru,12.94467,77.59618,AT_WAREHOUSE,At Warehouse
EVT000037772,SHP0008435,2026-03-04 22:17:00,Mumbai,19.086944,72.906309,ORDER_CREATED,Order Created
EVT000037773,SHP0008435,2026-03-05 15:17:00,Bengaluru,13.004859,77.680221,PICKED_UP,Picked Up
EVT000037774,SHP0008435,2026-03-06 02:17:00,Chennai,13.149449,80.320561,AT_WAREHOUSE,At Warehouse
EVT000037775,SHP0008436,2026-06-25 05:30:00,Hyderabad,17.371252,78.454337,ORDER_CREATED,Order Created
EVT000037776,SHP0008436,2026-06-25 13:30:00,Mumbai,19.045151,72.873252,PICKED_UP,Picked Up
EVT000037777,SHP0008436,2026-06-26 17:30:00,Bengaluru,12.909156,77.604028,AT_WAREHOUSE,At Warehouse
EVT000037778,SHP0008436,2026-06-27 14:30:00,Chennai,13.061222,80.317919,IN_TRANSIT,In Transit
EVT000037779,SHP0008436,2026-06-26 13:30:00,Chennai,13.076891,80.220521,OUT_FOR_DELIVERY,Out For Delivery
EVT000037780,SHP0008437,2026-05-09 13:55:00,Mumbai,19.034178,72.895922,ORDER_CREATED,Order Created
EVT000037781,SHP0008437,2026-05-09 19:55:00,Bengaluru,12.954676,77.644258,PICKED_UP,Picked Up
EVT000037782,SHP0008437,2026-05-10 07:55:00,Chennai,13.12803,80.238239,AT_WAREHOUSE,At Warehouse
EVT000037783,SHP0008437,2026-05-11 16:55:00,Hyderabad,17.412796,78.465543,IN_TRANSIT,In Transit
EVT000037784,SHP0008438,2026-01-18 07:25:00,Chennai,13.145355,80.275276,ORDER_CREATED,Order Created
EVT000037785,SHP0008438,2026-01-18 16:25:00,Mumbai,19.072209,72.832868,PICKED_UP,Picked Up
EVT000037786,SHP0008438,2026-01-19 09:25:00,Bengaluru,12.932781,77.590031,AT_WAREHOUSE,At Warehouse
EVT000037787,SHP0008438,2026-01-19 13:25:00,Hyderabad,17.413667,78.517913,IN_TRANSIT,In Transit
EVT000037788,SHP0008439,2026-07-26 10:36:00,Ahmedabad,23.014592,72.574985,ORDER_CREATED,Order Created
EVT000037789,SHP0008439,2026-07-26 22:36:00,Mumbai,19.124803,72.858375,PICKED_UP,Picked Up
EVT000037790,SHP0008439,2026-07-27 12:36:00,Bengaluru,12.956175,77.570033,AT_WAREHOUSE,At Warehouse
EVT000037791,SHP0008439,2026-07-28 04:36:00,Chennai,13.070968,80.256518,IN_TRANSIT,In Transit
EVT000037792,SHP0008439,2026-07-28 14:36:00,Hyderabad,17.408239,78.467497,OUT_FOR_DELIVERY,Out For Delivery
EVT000037793,SHP0008440,2026-08-16 03:37:00,Bengaluru,13.020922,77.639132,ORDER_CREATED,Order Created
EVT000037794,SHP0008440,2026-08-16 09:37:00,Mumbai,19.04203,72.849156,PICKED_UP,Picked Up
EVT000037795,SHP0008440,2026-08-17 15:37:00,Chennai,13.067335,80.258417,AT_WAREHOUSE,At Warehouse
EVT000037796,SHP0008440,2026-08-16 21:37:00,Hyderabad,17.400939,78.525065,IN_TRANSIT,In Transit
EVT000037797,SHP0008440,2026-08-17 15:37:00,Hyderabad,17.383773,78.510339,OUT_FOR_DELIVERY,Out For Delivery
EVT000037798,SHP0008440,2026-08-19 01:37:00,Hyderabad,17.358648,78.486452,DELIVERED,Delivered
EVT000037799,SHP0008441,2026-04-06 08:03:00,Chennai,13.045102,80.182682,ORDER_CREATED,Order Created
EVT000037800,SHP0008441,2026-04-06 18:03:00,Mumbai,19.063043,72.862961,PICKED_UP,Picked Up
EVT000037801,SHP0008441,2026-04-07 06:03:00,Bengaluru,12.932562,77.619038,AT_WAREHOUSE,At Warehouse
EVT000037802,SHP0008442,2026-01-21 03:03:00,New Delhi,28.587795,77.211772,ORDER_CREATED,Order Created
EVT000037803,SHP0008442,2026-01-21 13:03:00,Mumbai,19.081189,72.902813,PICKED_UP,Picked Up
EVT000037804,SHP0008442,2026-01-21 21:03:00,Bengaluru,12.975709,77.659774,AT_WAREHOUSE,At Warehouse
EVT000037805,SHP0008442,2026-01-21 21:03:00,Chennai,13.082982,80.247759,IN_TRANSIT,In Transit
EVT000037806,SHP0008443,2026-01-13 04:20:00,Hyderabad,17.38806,78.473686,ORDER_CREATED,Order Created
EVT000037807,SHP0008443,2026-01-13 20:20:00,Mumbai,19.101904,72.855983,PICKED_UP,Picked Up
EVT000037808,SHP0008443,2026-01-14 08:20:00,Bengaluru,12.968935,77.596201,AT_WAREHOUSE,At Warehouse
EVT000037809,SHP0008443,2026-01-15 07:20:00,Chennai,13.085791,80.294765,IN_TRANSIT,In Transit
EVT000037810,SHP0008443,2026-01-15 20:20:00,Chennai,13.070579,80.230703,OUT_FOR_DELIVERY,Out For Delivery
EVT000037811,SHP0008443,2026-01-14 20:20:00,Chennai,13.104928,80.253836,DELIVERED,Delivered
EVT000037812,SHP0008444,2026-09-17 16:48:00,Ahmedabad,23.009123,72.538696,ORDER_CREATED,Order Created
EVT000037813,SHP0008444,2026-09-18 04:48:00,Mumbai,19.072117,72.865192,PICKED_UP,Picked Up
EVT000037814,SHP0008444,2026-09-19 06:48:00,Bengaluru,12.9418,77.611079,AT_WAREHOUSE,At Warehouse
EVT000037815,SHP0008444,2026-09-18 16:48:00,Chennai,13.092737,80.274981,IN_TRANSIT,In Transit
EVT000037816,SHP0008444,2026-09-20 08:48:00,Hyderabad,17.309881,78.470659,OUT_FOR_DELIVERY,Out For Delivery
EVT000037817,SHP0008444,2026-09-20 19:48:00,Hyderabad,17.381799,78.495651,DELIVERED,Delivered
EVT000037818,SHP0008445,2026-07-26 01:39:00,Chennai,13.113945,80.286525,ORDER_CREATED,Order Created
EVT000037819,SHP0008445,2026-07-26 11:39:00,Mumbai,19.116537,72.859445,PICKED_UP,Picked Up
EVT000037820,SHP0008445,2026-07-27 01:39:00,Bengaluru,12.965029,77.554578,AT_WAREHOUSE,At Warehouse
EVT000037821,SHP0008445,2026-07-27 04:39:00,Hyderabad,17.374943,78.484413,IN_TRANSIT,In Transit
EVT000037822,SHP0008445,2026-07-29 01:39:00,Hyderabad,17.408976,78.453632,OUT_FOR_DELIVERY,Out For Delivery
EVT000037823,SHP0008445,2026-07-29 09:39:00,Hyderabad,17.455752,78.450243,DELIVERED,Delivered
EVT000037824,SHP0008446,2026-07-27 02:03:00,Ahmedabad,23.009741,72.526445,ORDER_CREATED,Order Created
EVT000037825,SHP0008446,2026-07-27 11:03:00,Mumbai,19.079857,72.90535,PICKED_UP,Picked Up
EVT000037826,SHP0008446,2026-07-28 08:03:00,Bengaluru,12.916524,77.54882,AT_WAREHOUSE,At Warehouse
EVT000037827,SHP0008447,2026-04-18 05:37:00,Mumbai,19.111125,72.885731,ORDER_CREATED,Order Created
EVT000037828,SHP0008447,2026-04-18 13:37:00,Bengaluru,12.978989,77.620394,PICKED_UP,Picked Up
